WEATHER_DATE,REGION,TEMPERATURE,WEATHER_CONDITION,HUMIDITY,PRECIPITATION
2025-07-27,광주,28.4,비,66.3,6.4
2025-07-27,대구,25.9,더움,73.9,0.0
2025-07-27,대전,32.7,비,42.0,9.9
2025-07-27,부산,30.4,흐림,79.1,0.0
2025-07-27,서울,27.9,더움,39.5,0.0
2025-07-27,인천,25.9,흐림,58.0,0.0
2025-07-28,경기,30.5,더움,86.9,0.0
2025-07-28,광주,34.5,더움,71.0,0.0
2025-07-28,대구,34.4,더움,51.7,0.0
2025-07-28,대전,34.8,비,42.8,6.3
2025-07-28,부산,34.9,더움,76.5,0.0
2025-07-28,서울,29.8,흐림,46.7,0.0
2025-07-28,인천,31.4,더움,49.2,0.0
2025-07-29,경기,29.1,비,47.9,21.4
2025-07-29,광주,29.4,흐림,84.8,0.0
2025-07-29,대구,34.6,비,47.8,6.0
2025-07-29,대전,29.8,비,62.1,23.5
2025-07-29,부산,25.9,더움,84.1,0.0
2025-07-29,서울,27.5,비,40.6,4.3
2025-07-29,인천,30.2,비,70.2,7.8
2025-07-30,경기,27.0,흐림,73.4,0.0
2025-07-30,광주,27.6,비,73.3,29.6
2025-07-30,대구,25.1,비,83.8,28.0
2025-07-30,대전,33.6,비,36.8,29.1
2025-07-30,부산,32.4,흐림,74.2,0.0
2025-07-30,서울,28.9,흐림,30.6,0.0
2025-07-30,인천,31.2,흐림,49.4,0.0
2025-07-31,경기,26.0,흐림,43.1,0.0
2025-07-31,광주,25.2,비,83.8,15.1
2025-07-31,대구,34.5,더움,88.3,0.0
2025-07-31,대전,34.6,흐림,52.2,0.0
2025-07-31,부산,31.0,더움,43.0,0.0
2025-07-31,서울,31.3,더움,68.3,0.0
2025-07-31,인천,29.2,더움,62.8,0.0
2025-08-01,경기,29.1,비,51.1,24.8
2025-08-01,광주,27.8,흐림,67.2,0.0
2025-08-01,대구,30.9,흐림,62.6,0.0
2025-08-01,대전,27.9,비,69.6,20.4
2025-08-01,부산,29.6,더움,52.4,0.0
2025-08-01,서울,32.0,더움,68.9,0.0
2025-08-01,인천,30.2,비,75.9,3.4
2025-08-02,경기,25.9,더움,31.0,0.0
2025-08-02,광주,27.0,더움,58.2,0.0
2025-08-02,대구,33.1,흐림,70.1,0.0
2025-08-02,대전,27.1,비,76.6,16.5
2025-08-02,부산,26.0,흐림,56.6,0.0
2025-08-02,서울,35.0,더움,78.4,0.0
2025-08-02,인천,26.0,비,75.0,18.7
2025-08-03,경기,29.1,비,79.2,21.1
2025-08-03,광주,25.2,더움,39.2,0.0
2025-08-03,대구,27.6,흐림,80.3,0.0
2025-08-03,대전,31.7,비,30.2,27.3
2025-08-03,부산,30.1,더움,46.1,0.0
2025-08-03,서울,28.5,더움,77.6,0.0
2025-08-03,인천,29.0,흐림,86.4,0.0
2025-08-04,경기,28.4,비,87.5,29.8
2025-08-04,광주,26.6,흐림,43.9,0.0
2025-08-04,대구,29.3,흐림,86.4,0.0
2025-08-04,대전,34.8,비,40.4,27.1
2025-08-04,부산,31.4,흐림,79.7,0.0
2025-08-04,서울,33.4,비,61.1,22.2
2025-08-04,인천,30.6,더움,53.5,0.0
2025-08-05,경기,30.8,흐림,53.5,0.0
2025-08-05,광주,34.2,흐림,34.7,0.0
2025-08-05,대구,25.3,더움,30.7,0.0
2025-08-05,대전,26.5,흐림,67.1,0.0
2025-08-05,부산,34.5,더움,42.2,0.0
2025-08-05,서울,33.0,흐림,60.3,0.0
2025-08-05,인천,34.2,흐림,80.2,0.0
2025-08-06,경기,31.3,흐림,51.5,0.0
2025-08-06,광주,33.7,흐림,36.7,0.0
2025-08-06,대구,32.7,비,69.6,8.2
2025-08-06,대전,31.3,더움,68.3,0.0
2025-08-06,부산,30.4,더움,44.7,0.0
2025-08-06,서울,25.3,비,74.1,29.5
2025-08-06,인천,31.5,더움,43.3,0.0
2025-08-07,경기,33.9,비,35.6,14.8
2025-08-07,광주,26.8,더움,30.6,0.0
2025-08-07,대구,25.8,흐림,71.2,0.0
2025-08-07,대전,33.9,비,68.0,13.5
2025-08-07,부산,29.1,더움,59.2,0.0
2025-08-07,서울,26.2,흐림,38.5,0.0
2025-08-07,인천,34.1,비,42.5,3.0
2025-08-08,경기,26.2,더움,50.6,0.0
2025-08-08,광주,33.7,더움,36.9,0.0
2025-08-08,대구,26.9,더움,31.8,0.0
2025-08-08,대전,30.2,더움,75.7,0.0
2025-08-08,부산,30.2,더움,45.3,0.0
2025-08-08,서울,31.6,더움,67.9,0.0
2025-08-08,인천,29.8,비,66.8,16.4
2025-08-09,경기,32.3,더움,86.4,0.0
2025-08-09,광주,27.8,흐림,53.6,0.0
2025-08-09,대구,33.1,흐림,56.2,0.0
2025-08-09,대전,34.2,비,45.0,5.9
2025-08-09,부산,30.5,흐림,47.7,0.0
2025-08-09,서울,25.3,더움,38.3,0.0
2025-08-09,인천,27.7,비,42.0,2.8
2025-08-10,경기,32.9,더움,87.2,0.0
2025-08-10,광주,27.5,흐림,54.6,0.0
2025-08-10,대구,27.0,비,51.2,26.9
2025-08-10,대전,29.5,더움,83.4,0.0
2025-08-10,부산,33.2,비,67.4,18.2
2025-08-10,서울,32.9,흐림,65.3,0.0
2025-08-10,인천,29.3,비,56.8,17.9
2025-08-11,경기,28.5,흐림,31.8,0.0
2025-08-11,광주,27.1,비,64.0,9.6
2025-08-11,대구,28.7,흐림,38.7,0.0
2025-08-11,대전,26.2,비,49.1,0.3
2025-08-11,부산,28.6,더움,34.4,0.0
2025-08-11,서울,33.3,흐림,68.7,0.0
2025-08-11,인천,33.1,더움,55.8,0.0
2025-08-12,경기,27.1,흐림,43.0,0.0
2025-08-12,광주,25.5,비,46.5,3.6
2025-08-12,대구,31.8,비,56.1,24.4
2025-08-12,대전,27.0,더움,78.2,0.0
2025-08-12,부산,25.7,흐림,83.6,0.0
2025-08-12,서울,30.6,더움,53.1,0.0
2025-08-12,인천,27.8,흐림,66.5,0.0
2025-08-13,경기,25.2,흐림,31.1,0.0
2025-08-13,광주,32.2,비,46.5,22.6
2025-08-13,대구,34.2,흐림,32.3,0.0
2025-08-13,대전,25.2,흐림,58.2,0.0
2025-08-13,부산,26.3,비,88.0,1.1
2025-08-13,서울,26.7,비,49.6,11.5
2025-08-13,인천,34.9,흐림,84.7,0.0
2025-08-14,경기,28.9,더움,71.8,0.0
2025-08-14,광주,26.9,더움,84.1,0.0
2025-08-14,대구,26.4,더움,89.6,0.0
2025-08-14,대전,32.2,흐림,43.6,0.0
2025-08-14,부산,34.4,비,36.2,6.7
2025-08-14,서울,25.8,비,76.5,14.8
2025-08-14,인천,29.9,비,68.5,27.3
2025-08-15,경기,33.7,흐림,45.6,0.0
2025-08-15,광주,33.9,흐림,88.0,0.0
2025-08-15,대구,27.7,비,40.2,4.1
2025-08-15,대전,26.2,비,49.2,4.4
2025-08-15,부산,27.6,더움,71.3,0.0
2025-08-15,서울,33.2,비,62.3,0.1
2025-08-15,인천,26.1,더움,86.8,0.0
2025-08-16,경기,30.8,더움,69.7,0.0
2025-08-16,광주,25.6,비,30.8,6.5
2025-08-16,대구,31.6,더움,74.1,0.0
2025-08-16,대전,31.9,더움,34.5,0.0
2025-08-16,부산,32.7,비,72.7,10.6
2025-08-16,서울,31.4,비,70.1,15.7
2025-08-16,인천,28.2,비,73.9,6.8
2025-08-17,경기,32.6,흐림,60.8,0.0
2025-08-17,광주,25.7,더움,55.4,0.0
2025-08-17,대구,27.2,더움,51.8,0.0
2025-08-17,대전,33.7,비,60.8,23.4
2025-08-17,부산,33.5,더움,36.3,0.0
2025-08-17,서울,26.9,비,36.3,6.3
2025-08-17,인천,32.6,비,48.7,13.6
2025-08-18,경기,26.0,흐림,57.7,0.0
2025-08-18,광주,28.3,흐림,56.5,0.0
2025-08-18,대구,28.5,비,37.1,16.5
2025-08-18,대전,29.3,비,39.0,15.1
2025-08-18,부산,26.9,비,31.7,19.9
2025-08-18,서울,28.1,흐림,82.2,0.0
2025-08-18,인천,32.5,더움,44.4,0.0
2025-08-19,경기,26.9,비,41.4,5.3
2025-08-19,광주,26.0,흐림,43.6,0.0
2025-08-19,대구,27.2,더움,33.2,0.0
2025-08-19,대전,30.8,더움,44.3,0.0
2025-08-19,부산,25.5,흐림,44.9,0.0
2025-08-19,서울,26.0,비,68.9,22.0
2025-08-19,인천,30.3,비,59.6,13.0
2025-08-20,경기,26.0,비,74.0,26.4
2025-08-20,광주,27.4,흐림,48.9,0.0
2025-08-20,대구,25.0,흐림,41.1,0.0
2025-08-20,대전,31.2,흐림,74.3,0.0
2025-08-20,부산,27.9,흐림,65.8,0.0
2025-08-20,서울,32.0,흐림,54.3,0.0
2025-08-20,인천,30.0,비,40.3,6.1
2025-08-21,경기,26.4,비,30.8,14.2
2025-08-21,광주,25.5,더움,31.0,0.0
2025-08-21,대구,28.5,흐림,58.4,0.0
2025-08-21,대전,29.9,더움,44.9,0.0
2025-08-21,부산,31.8,더움,81.2,0.0
2025-08-21,서울,26.7,더움,49.9,0.0
2025-08-21,인천,25.2,비,88.5,26.4
2025-08-22,경기,30.0,흐림,75.3,0.0
2025-08-22,광주,33.6,흐림,84.1,0.0
2025-08-22,대구,31.6,비,45.2,13.8
2025-08-22,대전,28.0,비,50.0,15.5
2025-08-22,부산,29.5,비,74.1,29.7
2025-08-22,서울,34.9,흐림,80.1,0.0
2025-08-22,인천,26.0,더움,78.2,0.0
2025-08-23,경기,32.3,흐림,31.2,0.0
2025-08-23,광주,30.4,흐림,84.7,0.0
2025-08-23,대구,28.6,비,74.7,5.8
2025-08-23,대전,31.4,비,87.9,26.3
2025-08-23,부산,25.3,비,64.7,20.9
2025-08-23,서울,29.8,흐림,46.2,0.0
2025-08-23,인천,33.6,비,69.6,4.2
2025-08-24,경기,33.9,비,53.5,12.5
2025-08-24,광주,29.7,더움,39.0,0.0
2025-08-24,대구,34.7,흐림,77.5,0.0
2025-08-24,대전,26.1,비,30.5,27.8
2025-08-24,부산,33.3,비,37.4,23.9
2025-08-24,서울,26.7,흐림,84.6,0.0
2025-08-24,인천,28.1,비,32.5,15.6
2025-08-25,경기,25.6,비,47.7,13.6
2025-08-25,광주,26.6,흐림,35.2,0.0
2025-08-25,대구,31.6,비,30.0,7.5
2025-08-25,대전,33.8,비,77.1,15.1
2025-08-25,부산,29.9,더움,30.3,0.0
2025-08-25,서울,31.2,비,69.9,9.1
2025-08-25,인천,27.8,더움,65.6,0.0
2025-08-26,경기,27.9,더움,31.9,0.0
2025-08-26,광주,26.4,비,63.3,9.0
2025-08-26,대구,31.0,비,40.4,13.1
2025-08-26,대전,33.0,비,38.4,23.0
2025-08-26,부산,34.7,비,35.9,7.8
2025-08-26,서울,26.4,비,74.0,13.0
2025-08-26,인천,27.5,비,70.7,11.6
2025-08-27,경기,30.5,비,52.6,26.3
2025-08-27,광주,25.9,비,38.4,27.2
2025-08-27,대구,28.5,비,58.0,28.8
2025-08-27,대전,25.3,비,63.5,28.7
2025-08-27,부산,34.3,흐림,72.8,0.0
2025-08-27,서울,28.0,더움,85.6,0.0
2025-08-27,인천,26.0,비,61.6,20.8
2025-08-28,경기,30.4,흐림,63.9,0.0
2025-08-28,광주,28.3,더움,35.8,0.0
2025-08-28,대구,29.6,흐림,33.3,0.0
2025-08-28,대전,27.7,더움,89.2,0.0
2025-08-28,부산,25.1,흐림,78.4,0.0
2025-08-28,서울,30.8,더움,52.4,0.0
2025-08-28,인천,25.5,비,80.7,3.8
2025-08-29,경기,32.4,더움,70.5,0.0
2025-08-29,광주,33.1,더움,67.4,0.0
2025-08-29,대구,26.4,비,83.7,19.2
2025-08-29,대전,28.0,더움,48.7,0.0
2025-08-29,부산,26.4,흐림,74.4,0.0
2025-08-29,서울,30.7,비,71.4,25.9
2025-08-29,인천,32.2,흐림,72.1,0.0
2025-08-30,경기,33.8,흐림,61.2,0.0
2025-08-30,광주,27.6,흐림,66.8,0.0
2025-08-30,대구,28.0,더움,59.0,0.0
2025-08-30,대전,33.2,더움,80.5,0.0
2025-08-30,부산,29.4,흐림,33.3,0.0
2025-08-30,서울,26.1,더움,30.0,0.0
2025-08-30,인천,27.0,더움,58.4,0.0
2025-08-31,경기,25.2,흐림,38.5,0.0
2025-08-31,광주,29.6,더움,78.8,0.0
2025-08-31,대구,27.9,비,70.1,28.8
2025-08-31,대전,28.7,비,46.5,11.6
2025-08-31,부산,32.0,흐림,42.0,0.0
2025-08-31,서울,33.6,비,67.0,13.0
2025-08-31,인천,31.6,흐림,40.2,0.0
2025-09-01,경기,21.9,비,64.8,1.0
2025-09-01,광주,23.3,비,60.8,5.2
2025-09-01,대구,22.6,비,30.5,4.7
2025-09-01,대전,26.6,비,60.2,10.5
2025-09-01,부산,27.6,흐림,58.1,0.0
2025-09-01,서울,18.3,맑음,57.4,0.0
2025-09-01,인천,26.9,비,67.2,1.3
2025-09-02,경기,22.6,흐림,81.5,0.0
2025-09-02,광주,23.3,비,37.8,9.7
2025-09-02,대구,22.8,비,87.8,18.2
2025-09-02,대전,23.8,맑음,85.6,0.0
2025-09-02,부산,27.2,흐림,34.1,0.0
2025-09-02,서울,21.5,맑음,73.2,0.0
2025-09-02,인천,20.8,맑음,75.8,0.0
2025-09-03,경기,18.3,맑음,74.0,0.0
2025-09-03,광주,18.6,맑음,45.0,0.0
2025-09-03,대구,26.0,비,36.3,26.4
2025-09-03,대전,26.9,비,75.3,12.6
2025-09-03,부산,22.8,비,75.6,29.4
2025-09-03,서울,21.5,비,67.0,12.1
2025-09-03,인천,19.0,맑음,36.4,0.0
2025-09-04,경기,24.1,흐림,80.4,0.0
2025-09-04,광주,26.1,흐림,78.5,0.0
2025-09-04,대구,20.0,비,45.1,13.1
2025-09-04,대전,20.3,흐림,74.5,0.0
2025-09-04,부산,19.3,흐림,68.2,0.0
2025-09-04,서울,26.5,맑음,34.4,0.0
2025-09-04,인천,21.2,맑음,71.9,0.0
2025-09-05,경기,19.0,비,32.0,4.2
2025-09-05,광주,26.5,비,78.1,13.2
2025-09-05,대구,24.4,비,59.8,25.0
2025-09-05,대전,26.3,비,60.1,10.7
2025-09-05,부산,26.6,비,50.4,20.5
2025-09-05,서울,18.9,맑음,31.5,0.0
2025-09-05,인천,21.6,맑음,54.5,0.0
2025-09-06,경기,21.0,비,37.1,6.9
2025-09-06,광주,27.3,비,60.0,12.0
2025-09-06,대구,21.6,비,82.3,4.7
2025-09-06,대전,18.7,흐림,64.5,0.0
2025-09-06,부산,27.2,흐림,45.1,0.0
2025-09-06,서울,21.8,비,34.3,2.3
2025-09-06,인천,23.4,비,31.4,24.6
2025-09-07,경기,22.7,비,85.0,7.9
2025-09-07,광주,20.4,맑음,34.4,0.0
2025-09-07,대구,20.0,맑음,79.0,0.0
2025-09-07,대전,27.2,흐림,69.8,0.0
2025-09-07,부산,21.3,맑음,75.9,0.0
2025-09-07,서울,23.5,맑음,83.5,0.0
2025-09-07,인천,18.3,맑음,55.3,0.0
2025-09-08,경기,21.5,맑음,34.2,0.0
2025-09-08,광주,22.3,흐림,48.2,0.0
2025-09-08,대구,20.7,맑음,32.5,0.0
2025-09-08,대전,23.0,맑음,43.5,0.0
2025-09-08,부산,26.9,맑음,58.7,0.0
2025-09-08,서울,27.0,비,72.2,23.0
2025-09-08,인천,24.0,흐림,66.7,0.0
2025-09-09,경기,23.3,맑음,81.6,0.0
2025-09-09,광주,21.5,흐림,50.6,0.0
2025-09-09,대구,25.0,흐림,63.0,0.0
2025-09-09,대전,22.4,맑음,83.8,0.0
2025-09-09,부산,25.7,흐림,71.7,0.0
2025-09-09,서울,18.2,맑음,33.3,0.0
2025-09-09,인천,24.8,비,31.1,14.5
2025-09-10,경기,20.3,맑음,74.8,0.0
2025-09-10,광주,19.3,흐림,53.9,0.0
2025-09-10,대구,19.8,흐림,32.6,0.0
2025-09-10,대전,24.0,흐림,83.4,0.0
2025-09-10,부산,20.5,비,33.4,1.7
2025-09-10,서울,20.4,맑음,35.5,0.0
2025-09-10,인천,23.7,비,89.5,0.4
2025-09-11,경기,20.1,비,72.3,24.4
2025-09-11,광주,27.5,비,59.2,2.4
2025-09-11,대구,20.4,비,83.6,9.6
2025-09-11,대전,23.0,비,33.2,27.0
2025-09-11,부산,25.8,흐림,47.6,0.0
2025-09-11,서울,19.2,비,34.6,7.5
2025-09-11,인천,22.4,맑음,48.2,0.0
2025-09-12,경기,25.4,흐림,42.6,0.0
2025-09-12,광주,26.3,흐림,35.1,0.0
2025-09-12,대구,25.6,비,87.2,0.6
2025-09-12,대전,20.7,맑음,65.3,0.0
2025-09-12,부산,27.8,맑음,71.9,0.0
2025-09-12,서울,26.4,맑음,61.3,0.0
2025-09-12,인천,25.2,흐림,77.3,0.0
2025-09-13,경기,26.6,맑음,53.1,0.0
2025-09-13,광주,20.2,비,31.6,21.8
2025-09-13,대구,25.6,비,86.2,27.3
2025-09-13,대전,27.2,흐림,84.4,0.0
2025-09-13,부산,22.3,비,33.1,9.2
2025-09-13,서울,26.5,흐림,53.0,0.0
2025-09-13,인천,20.2,맑음,52.8,0.0
2025-09-14,경기,25.5,비,78.4,16.6
2025-09-14,광주,27.5,비,35.1,7.5
2025-09-14,대구,20.6,비,87.6,14.0
2025-09-14,대전,19.3,맑음,30.9,0.0
2025-09-14,부산,22.6,비,64.4,17.0
2025-09-14,서울,22.3,비,55.7,21.9
2025-09-14,인천,27.3,비,47.2,29.7
2025-09-15,경기,21.6,흐림,69.6,0.0
2025-09-15,광주,26.4,비,43.1,1.8
2025-09-15,대구,22.6,흐림,56.4,0.0
2025-09-15,대전,18.4,흐림,51.5,0.0
2025-09-15,부산,24.6,비,80.2,25.4
2025-09-15,서울,21.0,비,64.3,1.2
2025-09-15,인천,26.1,비,66.5,3.7
2025-09-16,경기,27.5,흐림,56.4,0.0
2025-09-16,광주,23.1,비,56.4,9.5
2025-09-16,대구,26.7,맑음,69.4,0.0
2025-09-16,대전,19.1,맑음,32.3,0.0
2025-09-16,부산,19.3,흐림,67.8,0.0
2025-09-16,서울,20.8,맑음,66.6,0.0
2025-09-16,인천,25.7,흐림,46.6,0.0
2025-09-17,경기,27.8,흐림,31.0,0.0
2025-09-17,광주,22.2,비,68.5,26.3
2025-09-17,대구,19.1,흐림,34.6,0.0
2025-09-17,대전,21.3,맑음,52.3,0.0
2025-09-17,부산,21.5,맑음,34.6,0.0
2025-09-17,서울,25.2,비,33.6,21.4
2025-09-17,인천,23.4,흐림,32.7,0.0
2025-09-18,경기,21.3,흐림,54.5,0.0
2025-09-18,광주,23.1,비,64.9,10.3
2025-09-18,대구,27.1,맑음,31.5,0.0
2025-09-18,대전,20.1,비,48.8,21.5
2025-09-18,부산,19.6,맑음,32.7,0.0
2025-09-18,서울,18.2,맑음,66.4,0.0
2025-09-18,인천,21.7,비,86.5,8.8
2025-09-19,경기,25.3,비,52.9,29.9
2025-09-19,광주,22.4,비,46.2,25.1
2025-09-19,대구,23.5,비,55.1,22.0
2025-09-19,대전,26.0,비,66.4,19.8
2025-09-19,부산,23.7,맑음,89.9,0.0
2025-09-19,서울,21.8,맑음,65.0,0.0
2025-09-19,인천,27.6,맑음,87.5,0.0
2025-09-20,경기,20.3,흐림,48.9,0.0
2025-09-20,광주,26.3,비,89.2,27.8
2025-09-20,대구,18.8,비,51.7,14.5
2025-09-20,대전,22.5,맑음,55.1,0.0
2025-09-20,부산,21.6,흐림,51.1,0.0
2025-09-20,서울,27.1,흐림,49.7,0.0
2025-09-20,인천,24.9,맑음,56.7,0.0
2025-09-21,경기,24.7,비,66.3,23.9
2025-09-21,광주,22.2,맑음,75.9,0.0
2025-09-21,대구,24.3,흐림,76.4,0.0
2025-09-21,대전,26.8,맑음,30.9,0.0
2025-09-21,부산,23.1,흐림,38.9,0.0
2025-09-21,서울,25.8,맑음,54.5,0.0
2025-09-21,인천,21.1,흐림,34.9,0.0
2025-09-22,경기,26.3,맑음,31.4,0.0
2025-09-22,광주,23.9,흐림,67.0,0.0
2025-09-22,대구,25.0,흐림,44.5,0.0
2025-09-22,대전,19.2,흐림,83.8,0.0
2025-09-22,부산,27.2,비,84.3,10.6
2025-09-22,서울,27.3,비,74.6,3.8
2025-09-22,인천,27.9,맑음,37.9,0.0
2025-09-23,경기,27.1,흐림,67.8,0.0
2025-09-23,광주,22.5,비,49.2,5.3
2025-09-23,대구,27.2,비,86.2,2.5
2025-09-23,대전,23.9,맑음,52.2,0.0
2025-09-23,부산,25.3,맑음,73.4,0.0
2025-09-23,서울,18.5,비,74.3,10.6
2025-09-23,인천,26.3,비,47.4,14.3
2025-09-24,경기,22.9,흐림,32.9,0.0
2025-09-24,광주,23.8,흐림,66.9,0.0
2025-09-24,대구,27.5,맑음,32.5,0.0
2025-09-24,대전,26.8,비,73.9,12.9
2025-09-24,부산,20.9,흐림,53.0,0.0
2025-09-24,서울,23.9,비,86.7,2.9
2025-09-24,인천,27.0,비,64.8,25.3
2025-09-25,경기,20.7,흐림,56.3,0.0
2025-09-25,광주,23.4,비,41.7,14.7
2025-09-25,대구,19.0,맑음,63.1,0.0
2025-09-25,대전,25.5,비,31.6,27.1
2025-09-25,부산,25.5,비,85.5,20.0
2025-09-25,서울,21.5,맑음,39.9,0.0
2025-09-25,인천,20.9,맑음,85.1,0.0
2025-09-26,경기,22.3,비,56.7,3.8
2025-09-26,광주,26.0,흐림,74.7,0.0
2025-09-26,대구,20.6,흐림,81.9,0.0
2025-09-26,대전,25.3,흐림,37.0,0.0
2025-09-26,부산,27.2,비,37.2,26.7
2025-09-26,서울,21.7,맑음,46.9,0.0
2025-09-26,인천,20.9,흐림,36.6,0.0
2025-09-27,경기,21.4,비,57.2,22.1
2025-09-27,광주,23.9,맑음,82.3,0.0
2025-09-27,대구,21.2,비,80.5,19.8
2025-09-27,대전,18.4,비,68.1,0.2
2025-09-27,부산,22.3,맑음,85.9,0.0
2025-09-27,서울,25.3,맑음,49.6,0.0
2025-09-27,인천,25.8,비,72.4,9.4
2025-09-28,경기,22.8,맑음,41.2,0.0
2025-09-28,광주,24.1,흐림,67.9,0.0
2025-09-28,대구,20.1,비,56.1,14.7
2025-09-28,대전,20.1,비,40.7,12.5
2025-09-28,부산,27.5,맑음,81.4,0.0
2025-09-28,서울,24.7,맑음,45.9,0.0
2025-09-28,인천,20.8,흐림,41.9,0.0
2025-09-29,경기,27.5,비,82.7,25.2
2025-09-29,광주,24.6,맑음,36.9,0.0
2025-09-29,대구,20.2,맑음,87.8,0.0
2025-09-29,대전,22.2,흐림,56.8,0.0
2025-09-29,부산,21.9,비,51.4,14.4
2025-09-29,서울,24.4,맑음,59.1,0.0
2025-09-29,인천,24.7,흐림,59.4,0.0
2025-09-30,경기,25.0,흐림,72.3,0.0
2025-09-30,광주,26.1,흐림,55.5,0.0
2025-09-30,대구,20.2,비,81.1,12.3
2025-09-30,대전,25.7,비,45.7,9.5
2025-09-30,부산,22.1,비,44.1,8.7
2025-09-30,서울,27.6,흐림,69.6,0.0
2025-09-30,인천,26.4,흐림,81.8,0.0
2025-10-01,경기,12.2,추움,68.2,0.0
2025-10-01,광주,19.5,맑음,31.3,0.0
2025-10-01,대구,11.1,추움,88.1,0.0
2025-10-01,대전,13.3,추움,66.3,0.0
2025-10-01,부산,18.8,추움,62.2,0.0
2025-10-01,서울,19.1,흐림,46.1,0.0
2025-10-01,인천,13.1,맑음,54.6,0.0
2025-10-02,경기,17.7,흐림,63.2,0.0
2025-10-02,광주,14.1,흐림,63.2,0.0
2025-10-02,대구,14.0,추움,73.1,0.0
2025-10-02,대전,18.0,흐림,84.6,0.0
2025-10-02,부산,12.0,추움,39.4,0.0
2025-10-02,서울,10.9,흐림,72.3,0.0
2025-10-02,인천,10.5,추움,42.6,0.0
2025-10-03,경기,17.6,맑음,61.6,0.0
2025-10-03,광주,16.6,흐림,37.9,0.0
2025-10-03,대구,17.7,추움,44.8,0.0
2025-10-03,대전,17.5,흐림,78.8,0.0
2025-10-03,부산,12.8,맑음,31.5,0.0
2025-10-03,서울,19.4,맑음,32.2,0.0
2025-10-03,인천,14.0,추움,59.1,0.0
2025-10-04,경기,10.7,맑음,73.3,0.0
2025-10-04,광주,15.1,흐림,31.4,0.0
2025-10-04,대구,15.9,추움,53.5,0.0
2025-10-04,대전,18.6,추움,77.1,0.0
2025-10-04,부산,16.0,추움,39.1,0.0
2025-10-04,서울,18.8,추움,81.7,0.0
2025-10-04,인천,14.2,추움,30.9,0.0
2025-10-05,경기,15.8,추움,52.6,0.0
2025-10-05,광주,17.6,흐림,72.9,0.0
2025-10-05,대구,15.3,추움,44.7,0.0
2025-10-05,대전,19.9,맑음,73.7,0.0
2025-10-05,부산,12.8,추움,47.1,0.0
2025-10-05,서울,14.6,흐림,36.0,0.0
2025-10-05,인천,10.9,흐림,88.0,0.0
2025-10-06,경기,17.7,흐림,56.8,0.0
2025-10-06,광주,16.2,흐림,58.4,0.0
2025-10-06,대구,11.0,맑음,40.2,0.0
2025-10-06,대전,15.9,흐림,35.0,0.0
2025-10-06,부산,11.4,흐림,67.8,0.0
2025-10-06,서울,12.2,흐림,88.5,0.0
2025-10-06,인천,15.6,흐림,68.6,0.0
2025-10-07,경기,17.7,맑음,45.1,0.0
2025-10-07,광주,15.0,추움,87.6,0.0
2025-10-07,대구,18.7,흐림,46.1,0.0
2025-10-07,대전,17.6,맑음,77.7,0.0
2025-10-07,부산,13.2,맑음,63.9,0.0
2025-10-07,서울,18.4,추움,75.6,0.0
2025-10-07,인천,17.4,흐림,80.1,0.0
2025-10-08,경기,15.5,추움,74.4,0.0
2025-10-08,광주,10.4,맑음,55.5,0.0
2025-10-08,대구,11.6,맑음,74.9,0.0
2025-10-08,대전,12.0,맑음,82.2,0.0
2025-10-08,부산,10.8,추움,37.6,0.0
2025-10-08,서울,13.2,맑음,72.5,0.0
2025-10-08,인천,10.8,추움,36.3,0.0
2025-10-09,경기,17.5,맑음,62.8,0.0
2025-10-09,광주,15.2,흐림,42.3,0.0
2025-10-09,대구,15.2,흐림,66.9,0.0
2025-10-09,대전,15.6,흐림,40.0,0.0
2025-10-09,부산,17.2,흐림,82.8,0.0
2025-10-09,서울,16.3,맑음,61.5,0.0
2025-10-09,인천,10.1,흐림,37.1,0.0
2025-10-10,경기,12.5,추움,57.8,0.0
2025-10-10,광주,13.1,맑음,41.3,0.0
2025-10-10,대구,10.1,흐림,55.0,0.0
2025-10-10,대전,14.7,맑음,89.6,0.0
2025-10-10,부산,11.6,맑음,72.9,0.0
2025-10-10,서울,19.5,추움,52.3,0.0
2025-10-10,인천,19.3,흐림,73.2,0.0
2025-10-11,경기,10.6,맑음,58.1,0.0
2025-10-11,광주,17.7,추움,86.1,0.0
2025-10-11,대구,12.7,맑음,79.2,0.0
2025-10-11,대전,15.8,흐림,48.3,0.0
2025-10-11,부산,13.4,맑음,30.8,0.0
2025-10-11,서울,10.9,추움,57.5,0.0
2025-10-11,인천,10.7,맑음,68.2,0.0
2025-10-12,경기,15.9,맑음,36.2,0.0
2025-10-12,광주,18.7,추움,70.1,0.0
2025-10-12,대구,17.7,추움,49.8,0.0
2025-10-12,대전,16.0,추움,88.0,0.0
2025-10-12,부산,11.3,맑음,61.3,0.0
2025-10-12,서울,15.4,추움,69.6,0.0
2025-10-12,인천,12.8,맑음,45.8,0.0
2025-10-13,경기,19.9,맑음,35.5,0.0
2025-10-13,광주,17.6,추움,44.4,0.0
2025-10-13,대구,11.4,맑음,78.4,0.0
2025-10-13,대전,16.6,흐림,49.6,0.0
2025-10-13,부산,13.2,맑음,83.8,0.0
2025-10-13,서울,12.1,흐림,30.2,0.0
2025-10-13,인천,11.5,추움,39.9,0.0
2025-10-14,경기,13.5,흐림,80.3,0.0
2025-10-14,광주,16.9,흐림,63.5,0.0
